ontologyTermIRI	Atccode
http://www.UMCG.nl/8affee8835d469130d8911868decd2a6	N01BB01
http://www.UMCG.nl/90a26123b922b00cad4d02757ad7a2c9	N01BB01
http://www.UMCG.nl/9b3e0b2ecb564d24a518629206a9ccca	N01BB01
http://www.UMCG.nl/a4f06a420dff2d1156b00ec146965bdc	N01BB01
http://www.UMCG.nl/a9b7c0b6c86600157e4e10741c61f027	N01BB01
http://www.UMCG.nl/ac03a73faa16f983d34ef226967ccd1c	N01BB01
http://www.UMCG.nl/af121cac1aa93d84a5cf81cb025022da	N01BB01
http://www.UMCG.nl/b52df1937732505469b568334dc31730	N01BB01
http://www.UMCG.nl/c102627fcdd5325c0dc1eeb99038302d	N01BB01
http://www.UMCG.nl/c86df789b054aef55e4ed9a7333f234c	N01BB01
http://www.UMCG.nl/d9686dbcc3359fad6831721f7665790a	N01BB01
http://www.UMCG.nl/e5fb054b8a36c7757b240acb9f50bc8c	N01BB01
http://www.UMCG.nl/f46b4a5ac5cf6dda62458a697e5c3cec	N01BB01
http://www.UMCG.nl/fa14957c6986f9dcf6b8b66f94f84807	N01BB01
http://www.UMCG.nl/fe59b689ade78fae29ead3355f56a1ac	N01BB01
http://www.UMCG.nl/ffb09328d0b495b88925e08ef539fd1e	N01BB01
http://www.UMCG.nl/07bfe8fea53e22fbeae9a7050b280868	N01BB02
http://www.UMCG.nl/07dba7181ce82947b108d174ccfd2199	N01BB02
http://www.UMCG.nl/08da510c59f7267f0a30136f76f28359	N01BB02
http://www.UMCG.nl/0b7149030046f26734e197edb243f569	N01BB02
http://www.UMCG.nl/14b589c5b0108f9730e98fc1f4a3efb2	N01BB02
http://www.UMCG.nl/1ab216fc0e384a5e7cea70e0995b8dd4	N01BB02
http://www.UMCG.nl/1bebfb5c280dcd0aab4aad1cd27ec739	N01BB02
http://www.UMCG.nl/1bf03854cf4540af0e2affec4db30229	N01BB02
http://www.UMCG.nl/2281a637b9c955b895923e499b17a089	N01BB02
http://www.UMCG.nl/229917f132a01eb4ebc11044ba4260ca	N01BB02
http://www.UMCG.nl/2361e5dfdd5da0ac4d263c31867cd11b	N01BB02
http://www.UMCG.nl/29c094508b165948f7b86ffe9e987c09	N01BB02
http://www.UMCG.nl/2bf5ac617e4c5e126d262849b99ff70c	N01BB02
http://www.UMCG.nl/30fe7a5254bb6663efd1ca2142d2db73	N01BB02
http://www.UMCG.nl/32492c9107383b4c2e90dfd5263d9c22	N01BB02
http://www.UMCG.nl/3aaf9bc462a8478b36bea026e48cd743	N01BB02
http://www.UMCG.nl/45c343cec4e608ef6aba9732e14dcde4	N01BB02
http://www.UMCG.nl/4649e9c462d2a57565681e3049986dbd	N01BB02
http://www.UMCG.nl/465bed3ed4c8b9e0fb264e77c1129a81	N01BB02
http://www.UMCG.nl/4849c1a60445d440f25fdf9cb3b69fc2	N01BB02
http://www.UMCG.nl/4f3d8cee3d77b11f40fe7e81fde74beb	N01BB02
http://www.UMCG.nl/523b462246983780b01f1342d6b055b0	N01BB02
http://www.UMCG.nl/540dbdc024129b7014b558a54433c127	N01BB02
http://www.UMCG.nl/56398fe8a5d207df09bad40dd07fb319	N01BB02
http://www.UMCG.nl/57bd68ad72b0553a77cdbe743e5f0cfa	N01BB02
http://www.UMCG.nl/598087ffef60399fbd3664f96f69d37a	N01BB02
http://www.UMCG.nl/5dd4f027b890e109c176f02a9f4be3b9	N01BB02
http://www.UMCG.nl/5fcfcfc4e910b581c178520608b250d3	N01BB02
http://www.UMCG.nl/619fd21071d672e363e1cd62a8b5ec9c	N01BB02
http://www.UMCG.nl/69b778697dce50ff1625b92c88fc326e	N01BB02
http://www.UMCG.nl/6d6f940257a1b582ff30810e25ec1d47	N01BB02
http://www.UMCG.nl/775e8e895bb8e6c7eb0078663b4b7109	N01BB02
http://www.UMCG.nl/77a787fb3e684794dc0262b7369f27e1	N01BB02
http://www.UMCG.nl/78e32ff930ba525a94a8f8fed4562011	N01BB02
http://www.UMCG.nl/7a5f42c4e25ada4bfb5d2a909e474a78	N01BB02
http://www.UMCG.nl/7d53919d363870ed1d12f825c15e22ae	N01BB02
http://www.UMCG.nl/7daa018538cc62034851e955c2acc033	N01BB02
http://www.UMCG.nl/7dd56fdd91721bea811166e31142e6ba	N01BB02
http://www.UMCG.nl/8606f4b76e7f58ca4e6e1ca99dca68f9	N01BB02
http://www.UMCG.nl/87c061c0feb70e4eb7832e4146b8802f	N01BB02
http://www.UMCG.nl/97dff7595624bd27f624e984c339524d	N01BB02
http://www.UMCG.nl/9e3787e8f058376a2880e3a2e0a20d43	N01BB02
http://www.UMCG.nl/a24f7a7b668c9951531035a8ca216cdf	N01BB02
http://www.UMCG.nl/a39e769cd67b457cab38b7e6c603f030	N01BB02
http://www.UMCG.nl/a88f9efaed6db4f15e5a622b4ef50733	N01BB02
http://www.UMCG.nl/ab50bd5e2677902d9bf9edb382819228	N01BB02
http://www.UMCG.nl/ad810a01bd1302a28dd040a20c23b8b4	N01BB02
http://www.UMCG.nl/b61ec46a6f4168a65165f34175e69507	N01BB02
http://www.UMCG.nl/b68d8b8697b0b3e852cec2e64965ed1b	N01BB02
http://www.UMCG.nl/b69e1564dbc2e64c0baf1448973f53c4	N01BB02
http://www.UMCG.nl/bb04ac963572aff9c814bc697aa9782a	N01BB02
http://www.UMCG.nl/bddf33b59f6b82bd4917d552b55c239d	N01BB02
http://www.UMCG.nl/be6c0aecde5bd65a9e0125466119350f	N01BB02
http://www.UMCG.nl/c056827ffb55e26a1250d0be06fe06f5	N01BB02
http://www.UMCG.nl/c757e766ecc3ca586a71e8b111fa70e0	N01BB02
http://www.UMCG.nl/c83ef4669000af78b4186b47fb7594ae	N01BB02
http://www.UMCG.nl/caa151a72e87ffa0d569c0df0b0c0743	N01BB02
http://www.UMCG.nl/cb72a764669b63310b65e97e7690bfff	N01BB02
http://www.UMCG.nl/d20cfef228a00d763e917c68db0a629d	N01BB02
http://www.UMCG.nl/da3ad23ee0493f5b3690d870d7cf17a1	N01BB02
http://www.UMCG.nl/dab44b9b6b312f12b6a15e3f4e803930	N01BB02
http://www.UMCG.nl/e456e3bf0efec0d34eb69f91f670d1ed	N01BB02
http://www.UMCG.nl/e635796d20adecb6c5c9d71c369c29de	N01BB02
http://www.UMCG.nl/e84e8a4720cba76d7a1e5dd636103ec4	N01BB02
http://www.UMCG.nl/eafaa983a70574d5153debb9b5dad0e7	N01BB02
http://www.UMCG.nl/f0fff221d579915de422d944379473c0	N01BB02
http://www.UMCG.nl/f18b31743f5ea0dda8a22ee3d0f39498	N01BB02
http://www.UMCG.nl/13c8b3abdef2256dd083cd72e835a5a5	N01BB03
http://www.UMCG.nl/18cad8e6e1a98acd6ecf39b458910d57	N01BB03
http://www.UMCG.nl/2b8c003efddb3a7e5af248a9a1dc4777	N01BB03
http://www.UMCG.nl/37d80f089470b07993156ce69b4a7f6a	N01BB03
http://www.UMCG.nl/3c391e681841bef8ed39971e80b64bb5	N01BB03
http://www.UMCG.nl/3cc96dc299225a0c4ff95fe26b8db2a6	N01BB03
http://www.UMCG.nl/4c10f5f0d3e6fdb54bce440547ecb2e7	N01BB03
http://www.UMCG.nl/4f6d311a00deace27a9548a64fd58867	N01BB03
http://www.UMCG.nl/50aa8a92d6dd56754fed2ff63da301b3	N01BB03
http://www.UMCG.nl/574f057fded084e3ed4aa09bfc7bb920	N01BB03
http://www.UMCG.nl/59902ad812df39f48ddb2ab5fc9b9897	N01BB03
http://www.UMCG.nl/6005d508ec4d3c70b3dd545c34f7f4d6	N01BB03
http://www.UMCG.nl/634ad406807c28e2336e8f91a46eb6e5	N01BB03
http://www.UMCG.nl/6888c47563baa62164c112a4c95ef82c	N01BB03
http://www.UMCG.nl/7597dc915fd45d5503c191613fa824cd	N01BB03
http://www.UMCG.nl/78fab3b5f02e7310fbeda044bf95b82b	N01BB03
http://www.UMCG.nl/8692a198c4a2780d467d3f4d2f85e84f	N01BB03
http://www.UMCG.nl/8c6039f236f9d45832fea1abe0523528	N01BB03
http://www.UMCG.nl/9c8d006d0932bd5dbdb301c470f4302f	N01BB03
http://www.UMCG.nl/a61b43db2d85e40d4a83e24546d102d5	N01BB03
http://www.UMCG.nl/b9b336047e4e707ae7c6fe34a147265a	N01BB03
http://www.UMCG.nl/bd591927f95bf3260e76a03d1c3bebf0	N01BB03
http://www.UMCG.nl/c4fcddbc408ca315eeb0591edeb495e9	N01BB03
http://www.UMCG.nl/ce5f36cba7a32a3b73859201ada46761	N01BB03
http://www.UMCG.nl/dd615b7e29061c750fa91dce4b123b41	N01BB03
http://www.UMCG.nl/e60841adeac9db7139fb323ce9824aec	N01BB03
http://www.UMCG.nl/ee79212b64ceb5685f72989b8b83ff02	N01BB03
http://www.UMCG.nl/efc40002f52b0397d6c5d48e70454019	N01BB03
http://www.UMCG.nl/fa287401bdaf134337de011957c5b72d	N01BB03
http://www.UMCG.nl/fe46cbb19d40a7d5e83b5a4b72a3f85d	N01BB03
http://www.UMCG.nl/fffe055d3b5861cbe8c17fd6e2f11014	N01BB03
http://www.UMCG.nl/0f8c2dc4240a944c261b582064b8d0b4	N01BB04
http://www.UMCG.nl/214c4996cd4845badbf8bf8ccc697dc4	N01BB04
http://www.UMCG.nl/230e1105cf0711b4557e41239fb6e283	N01BB04
http://www.UMCG.nl/4d6fd8315cc4d4d7bafe6336a01c0edb	N01BB04
http://www.UMCG.nl/64079649af16ea0d2f6ad96c513435f3	N01BB04
http://www.UMCG.nl/66d0c8f9eaaab401c10177c05c99cdc4	N01BB04
http://www.UMCG.nl/6cca7767895d718cc5e947b09896befb	N01BB04
http://www.UMCG.nl/79fbaef5b2d25e55f4a9799b9121ae91	N01BB04
http://www.UMCG.nl/9beeeef1f3ccaf43e9e1e017d51629dd	N01BB04
http://www.UMCG.nl/a4aeeaeabb5f50164921bb6670ee18c2	N01BB04
http://www.UMCG.nl/ae4ca898bb8f709cb1dfc1aa12277394	N01BB04
http://www.UMCG.nl/c6ebd27e701f92818dba442320a3b207	N01BB04
http://www.UMCG.nl/da06eaf92ecf62229256d1da91191981	N01BB04
http://www.UMCG.nl/e61f83ffa74b8b22fef0c88369a7ca47	N01BB04
http://www.UMCG.nl/f07aa446c4ac39c733071f956e88edb3	N01BB04
http://www.UMCG.nl/435f7118538e5265c1d7ec9b9d165f70	N01BB05
http://www.UMCG.nl/316306fa533df3bae10db75966bab7aa	N01BB06
http://www.UMCG.nl/dada6c5b4e9ac72c0d5379337d7991da	N01BB07
http://www.UMCG.nl/0554467abd592fd42ead61b2af7f03ac	N01BB08
http://www.UMCG.nl/25aedf3ce0a47a01bd2779c3264dd3a8	N01BB08
http://www.UMCG.nl/adfde752a3f797e12b376195478cbba8	N01BB08
http://www.UMCG.nl/ae7693e6d5743a448e1203f2bb8eec44	N01BB08
http://www.UMCG.nl/b003101c4d94e2fff9bda9624c3d9805	N01BB08
http://www.UMCG.nl/b67a82a4f0a06b7009fd8b63a2ebdc86	N01BB08
http://www.UMCG.nl/c2e3382f8a3a06cf08ec8181731abf86	N01BB08
http://www.UMCG.nl/d35b23df9cb225004c65efdd8a65efe7	N01BB08
http://www.UMCG.nl/03438c3337a6dd9b3e9d76aa4a3194a0	N01BB09
http://www.UMCG.nl/12825e780a8383b4bd73d88164267c1b	N01BB09
http://www.UMCG.nl/234a1fa86c2352dba004f0a8049f17ad	N01BB09
http://www.UMCG.nl/2d32970b01b87c4077cc0a7f33021f84	N01BB09
http://www.UMCG.nl/2fc3d90c7350b2fc96e1d229e9e0c580	N01BB09
http://www.UMCG.nl/382294c7c53b465c06dcde5f3e5cd17e	N01BB09
http://www.UMCG.nl/46347b93ab6607e3ac4f9fb4e3473900	N01BB09
http://www.UMCG.nl/6a7d99745e4ff84386e9909fedb3ae16	N01BB09
http://www.UMCG.nl/83882780682bae255ea1f799d32c26e3	N01BB09
http://www.UMCG.nl/9636a3a649fecf07dbab9b39ca9ba8de	N01BB09
http://www.UMCG.nl/967edbfe08fc6b91951daf4d9db15250	N01BB09
http://www.UMCG.nl/99683944ff72831c212c76f61c851846	N01BB09
http://www.UMCG.nl/b334c666764a7d46e72077a1238c6b36	N01BB09
http://www.UMCG.nl/bba28af1f143d82dbf7c1346b427bdd0	N01BB09
http://www.UMCG.nl/cac5686f5684cd5f25faba793401b84c	N01BB09
http://www.UMCG.nl/d8e429235019fc195f12e4f872c58a0b	N01BB09
http://www.UMCG.nl/de9583ee198508d22b8a49dc9154399a	N01BB09
http://www.UMCG.nl/e2a55fb943d9e2e5c81e1fb4b1e17d5e	N01BB09
http://www.UMCG.nl/f59bd629ff8bd18a97a15a53e23c8f25	N01BB09
http://www.UMCG.nl/04cd19eee35630fc3a53788a0d9ed4f2	N01BB10
http://www.UMCG.nl/0afbd7a449659d0c7e6691612eae8489	N01BB10
http://www.UMCG.nl/2671cbcf0036cc0dfb45da505a83122c	N01BB10
http://www.UMCG.nl/32ba83348e2a527f7abf704a66daaf53	N01BB10
http://www.UMCG.nl/56fa40aa71bfbfdb65ce92770447becd	N01BB10
http://www.UMCG.nl/6a2ac14b38ca1df66c53515c9a5da37b	N01BB10
http://www.UMCG.nl/6cdbd22c10877f0fe3913657521fd0a8	N01BB10
http://www.UMCG.nl/773d069fc7b7c77b4f869c4ff563e880	N01BB10
http://www.UMCG.nl/79e72dc25e95aa896a9ac78ee28d788f	N01BB10
http://www.UMCG.nl/7e90f8059d191267ec2cb480312f17fb	N01BB10
http://www.UMCG.nl/8092d6725951d3af48534ce1a05db93c	N01BB10
http://www.UMCG.nl/a97474ce6b9a5b66e6ea0989406ca491	N01BB10
http://www.UMCG.nl/a9acc0f800792b271263f8c005dd431e	N01BB10
http://www.UMCG.nl/ae6962bcd93fb9cbe5df59ced06c43b9	N01BB10
http://www.UMCG.nl/eb7b6e9f1b77397f5a57200ae5726c6a	N01BB10
http://www.UMCG.nl/02d45d0fa32816a31a71e50f58b5e844	N01BB20
http://www.UMCG.nl/08d3f7fd32413360302038f2e24d5654	N01BB20
http://www.UMCG.nl/1973d46f8862f657b466b6be653d45bb	N01BB20
http://www.UMCG.nl/19f5fbf2d46889ae6a30e0a278d00109	N01BB20
http://www.UMCG.nl/2ce442d26f178558ad9d6c9bfd63e475	N01BB20
http://www.UMCG.nl/526b6bb144258ef8df54ed511516b40d	N01BB20
http://www.UMCG.nl/57399a9014c3edb4bdb94d1fa385565a	N01BB20
http://www.UMCG.nl/725614754c15115f16a0b0d8d3c65fa2	N01BB20
http://www.UMCG.nl/75da1173a5f2f42ba3b22e8c16f7cbea	N01BB20
http://www.UMCG.nl/7afc9f41e0a0e0212c20321f69f96739	N01BB20
http://www.UMCG.nl/911b131048f6df1615284de328fd865c	N01BB20
http://www.UMCG.nl/b984f1312aa366ee039649c0aee9e374	N01BB20
http://www.UMCG.nl/bd0bc6afc00cdb09e9d245639d15186b	N01BB20
http://www.UMCG.nl/c1099aa56bdfc9c04dd91f00f64fccfc	N01BB20
http://www.UMCG.nl/c36fe42f6eeff9658a8d7543c8353d14	N01BB20
http://www.UMCG.nl/c3897903607ecb9688a718df5b21a8c3	N01BB20
http://www.UMCG.nl/d7adbd3b5b961add365540ad404516f0	N01BB20
http://www.UMCG.nl/e332f59d2ec2be98fc02b75374ce980d	N01BB20
http://www.UMCG.nl/e79e0e5640bb586d7553780f9ff7fcc2	N01BB20
http://www.UMCG.nl/1107aef046464cb1d1d28975e3c54550	N01BB51
http://www.UMCG.nl/12f7510e11e2e697244597780f71978d	N01BB51
http://www.UMCG.nl/1f18856b98a47b6f4a8a8f36f167d799	N01BB51
http://www.UMCG.nl/21778a8b844fd78272a171b4690f10e7	N01BB51
http://www.UMCG.nl/2578e2fa39f994a10cf6f6f671e04391	N01BB51
http://www.UMCG.nl/33c84cab94c363734f785869bfc4a2d9	N01BB51
http://www.UMCG.nl/444b0304dde1cca897007f4e01d743d4	N01BB51
http://www.UMCG.nl/4e50723f74cb1cc99cb79980435fa6b6	N01BB51
http://www.UMCG.nl/58f2f07826542cced4b1b281a2270024	N01BB51
http://www.UMCG.nl/7709e6b9197fafbce26a2acc0e9b1949	N01BB51
http://www.UMCG.nl/879816071d4d13c8f8ab3a6a7413b9ac	N01BB51
http://www.UMCG.nl/9c3c59069f61b0bcc2b50b59f2628182	N01BB51
http://www.UMCG.nl/a00666df174587ffa73ba316e7a6fc19	N01BB51
http://www.UMCG.nl/aba4ae506c5e3bb93f17971d3d2ce2c4	N01BB51
http://www.UMCG.nl/d192586e586f38d2e301a3498822b0da	N01BB51
http://www.UMCG.nl/d996184235a969246487ecdcf34ac34c	N01BB51
http://www.UMCG.nl/e0cff22faec65c95e014c369205e58fb	N01BB51
http://www.UMCG.nl/e349806e2bb330a01669267ef5a084ad	N01BB51
http://www.UMCG.nl/eb44bb9411e3223c2ba6f2702dfc7d21	N01BB51
http://www.UMCG.nl/f37d5c13897f25367633cebb632928e6	N01BB51
http://www.UMCG.nl/055ba34ddf60be06a37fed68fb34336d	N01BB52
http://www.UMCG.nl/0dda47e3b6dfc877b5d53f6f58c20ef2	N01BB52
http://www.UMCG.nl/0e3a8d612a663bd75938ee0d990daed3	N01BB52
http://www.UMCG.nl/10670d31ee10d690160f77877c903fa1	N01BB52
http://www.UMCG.nl/1e1cec00fa296796ed8465d4d1f6a2a3	N01BB52
http://www.UMCG.nl/22a6b23831f9aafd705ac03774281170	N01BB52
http://www.UMCG.nl/3641a3a9ec82b2c5f8030bc88b72d330	N01BB52
http://www.UMCG.nl/465a220e9681e366dbfd7470b68983cc	N01BB52
http://www.UMCG.nl/491845eab77ebe381ec42511e11e44ae	N01BB52
http://www.UMCG.nl/53c2e6b8c35dfb90f0fc1469885ba124	N01BB52
http://www.UMCG.nl/61764cd08dcc373661724deadcb7eabb	N01BB52
http://www.UMCG.nl/6186e88d878fde3c125fee3e5d383706	N01BB52
http://www.UMCG.nl/65c90d39767001d8df6a4380240f2b35	N01BB52
http://www.UMCG.nl/6ee5c576b6feed2967a43b0dd6c7aeca	N01BB52
http://www.UMCG.nl/8030b1c08baa5362dc8ad2cbc34dfaea	N01BB52
http://www.UMCG.nl/83573b5ad12d1d4e1af05234822e0d6c	N01BB52
http://www.UMCG.nl/862f9f16188f4cfbc3661c0f2114889e	N01BB52
http://www.UMCG.nl/87ad3fd59743541ad2ccfcb7541f5288	N01BB52
http://www.UMCG.nl/89b345573ffcbcb28a3f69d916e56cce	N01BB52
http://www.UMCG.nl/8a735eb0564b5eeb432da026d35608a7	N01BB52
http://www.UMCG.nl/8e7aa2e04f04fbda6ca4e8d74f26584e	N01BB52
http://www.UMCG.nl/a33ddc830700aaea81fbc3e7817b58ae	N01BB52
http://www.UMCG.nl/a62ca9b1097af75be439f302897d4c9f	N01BB52
http://www.UMCG.nl/b1830f93659bf6892e9dd916dc71db19	N01BB52
http://www.UMCG.nl/b4448a1c1b1ddb7bf3bbcece1f5cc35b	N01BB52
http://www.UMCG.nl/c12564f2510e547e723b332651ba2166	N01BB52
http://www.UMCG.nl/c632ed7036c33bc5b2f7b283faa445cf	N01BB52
http://www.UMCG.nl/cfbc91bfb58a46bb89cb4c19fd59865d	N01BB52
http://www.UMCG.nl/e6d585a6985c2c3ffe7109b2ee12ba25	N01BB52
http://www.UMCG.nl/ea32caf8eb72ea64ee092045f15e34e4	N01BB52
http://www.UMCG.nl/eba31a9d6f4da3f5a727632c705a08e5	N01BB52
http://www.UMCG.nl/f80302b3475797173b8d8cf2a51c22f5	N01BB52
http://www.UMCG.nl/24b729ff644de362bb9f51750980f535	N01BB53
http://www.UMCG.nl/2841b7c347bbc657082690afccf0eb2b	N01BB53
http://www.UMCG.nl/47b51721738f992d8e9aad591261f0f4	N01BB53
http://www.UMCG.nl/8dee53baaf817d6f12f0c31942fe80a3	N01BB53
http://www.UMCG.nl/9f5815bd1053af1af65709d666dbcbd4	N01BB53
http://www.UMCG.nl/bb94d5e272cf4f75a379184e12522229	N01BB53
http://www.UMCG.nl/bfb9fd72e584ef42f4cca6f842d3d806	N01BB53
http://www.UMCG.nl/ded5a4925505aea1c96cb4cbcd410f9f	N01BB53
http://www.UMCG.nl/f5fcf73db8717091c4d1977bfd045dfc	N01BB53
http://www.UMCG.nl/0f414baa9ffca8ff08f1e04ec7793b6f	N01BB54
http://www.UMCG.nl/172e7bbcc0a359fd0fc97b116c025a04	N01BB54
http://www.UMCG.nl/529daf5dc47c586bfb78d9522ad0ae1a	N01BB54
http://www.UMCG.nl/7866261249afba04f92a32052315858a	N01BB54
http://www.UMCG.nl/99155554d0136a2efef37a86d2c235ae	N01BB54
http://www.UMCG.nl/b16f6f5968cdbeaf959db13f73ea8835	N01BB54
http://www.UMCG.nl/cb28644d14e4592ce75fc07711fc6efd	N01BB54
http://www.UMCG.nl/ccb286779c799e9bda63b54a97bd7233	N01BB54
http://www.UMCG.nl/6fe5cc54ac1f98ab1b81b90dd858c4db	N01BB57
http://nl.dbpedia.org/resource/Articaïne	N01BB58
http://www.UMCG.nl/014651598624298e5752d397729c0997	N01BB58
http://www.UMCG.nl/0d7ce2ec4b91c04a6db53079eb266450	N01BB58
http://www.UMCG.nl/10933da548f943649e4527b280586d82	N01BB58
http://www.UMCG.nl/15daf08b1cf570dcea37861d04f28939	N01BB58
http://www.UMCG.nl/2d981eb28d163a2f9c51b6e35242e9ab	N01BB58
http://www.UMCG.nl/59739b7b9e5c614075f13d927f4f45f3	N01BB58
http://www.UMCG.nl/6563f716c8283db27ff7eadd9a359c0a	N01BB58
http://www.UMCG.nl/6cc4548a9847342c2fbdbb0373ca6f0e	N01BB58
http://www.UMCG.nl/ddb003e9ffebc32d4bbce616db483966	N01BB58
http://www.UMCG.nl/1ec32cf6dd308d7bced0937ddb18b51f	N01BC
http://www.UMCG.nl/53d1224a00c28b22f7708bef506be4ab	N01BC
http://www.UMCG.nl/9ecc3911c17b9265faede6dfc72e15db	N01BC
http://www.UMCG.nl/d5d34874355f8eaf5b590e0fe46a945a	N01BC
http://nl.dbpedia.org/resource/Cocaïne	N01BC01
http://www.UMCG.nl/2cc2cc7ea693121ea0060068057c2e64	N01BC01
http://www.UMCG.nl/2efb02f3ccf4b94236d5438f05f2e4e2	N01BC01
http://www.UMCG.nl/2fbe738e2e4a291c01216cfcc2d133f0	N01BC01
http://www.UMCG.nl/43a9d3ec7e18988c9dcd6f51e19ff694	N01BC01
http://www.UMCG.nl/56fcf9075a8cd3740fe8d6eaf7b9d207	N01BC01
http://www.UMCG.nl/627b30a713d41bcf4a7bb4765c90bd9e	N01BC01
http://www.UMCG.nl/68fe2062a5ef0aa0f392ce812afbc1cf	N01BC01
http://www.UMCG.nl/aebde3289fbb82dc8341a0c3afc6f491	N01BC01
http://www.UMCG.nl/e29f11eb3dc266ada598bf264b410086	N01BC01
http://www.UMCG.nl/457d16b3b5aa3b8dd07014fe25387230	N01BX
http://www.UMCG.nl/b29f3ce39c407919d4a1fa89e0f263a9	N01BX
http://www.UMCG.nl/69989a228627057b65629cbe6ab3c9fb	N01BX01
http://www.UMCG.nl/a56c24dc2ccf98a20b1dc8dcd8915cb8	N01BX02
http://www.UMCG.nl/0918e24a8ea1f5e61e322488f26bb692	N01BX03
http://www.UMCG.nl/1a749db0c69f02bd830dfb1bd103518a	N01BX03
http://www.UMCG.nl/289ca64c97dc60ba48b0828bf88c23e3	N01BX03
http://www.UMCG.nl/2d320eabfdf0b7369cbf4ba30fa72243	N01BX03
http://www.UMCG.nl/477f0eb90f8a6f52b8feaf6e36d81faa	N01BX03
http://www.UMCG.nl/478ea57ae657e58f52db70bea054b366	N01BX03
http://www.UMCG.nl/b8050e4e401658fe21710c1ba923287d	N01BX03
http://www.UMCG.nl/b86b78e692b4347cf298a53573902e04	N01BX03
http://www.UMCG.nl/f04877a775dd30414cf0b499b97bd382	N01BX03
http://www.UMCG.nl/193626cf68424940bec3d5960c020982	N01BX04
http://www.UMCG.nl/35671c3e97732bd565006f9a034c22b8	N01BX04
http://www.UMCG.nl/4075645ba31071ca112785db4e6fce89	N01BX04
http://www.UMCG.nl/44664633fbba211a9138bd5127ec8a01	N01BX04
http://www.UMCG.nl/44e7856c9e84323a0594e26340b70955	N01BX04
http://www.UMCG.nl/682a60fb76f723803557943d4c9b01cd	N01BX04
http://www.UMCG.nl/6ad52ba1d5b5f8c99a752e8e5b6db463	N01BX04
http://www.UMCG.nl/7683822d1cb02c084388241549eb773a	N01BX04
http://www.UMCG.nl/81a983aea1a669d1b8cec5584ee31adc	N01BX04
http://www.UMCG.nl/8df86839a2dcb924b16fe18438437049	N01BX04
http://www.UMCG.nl/966c3005415ccae4c077cf4628a06f83	N01BX04
http://www.UMCG.nl/a6b26f927344623d78ea13b90eb0fddf	N01BX04
http://www.UMCG.nl/a7ac68fb3ff6a44c29eeff68a12cc46a	N01BX04
http://www.UMCG.nl/abb5a507163ddf6d296a566b697c61d3	N01BX04
http://www.UMCG.nl/d428a6b7e2c597b8549a3ca5ef909afb	N01BX04
http://www.UMCG.nl/d71b5cbece51347072ebebf5df826ed1	N01BX04
http://www.UMCG.nl/d90fd752e605a99a1fcc58c40a764242	N01BX04
http://www.UMCG.nl/e2d62ee9b17e8f4c3ca9301e9ca6d258	N01BX04
http://www.UMCG.nl/f0b518b9f904c9ad65ac822de28f1dac	N02
http://www.UMCG.nl/90a61f55f6d5a574505fafd2cb0b36eb	N02A
http://www.UMCG.nl/6bb61de335f3196729b1e0cfbaf89f73	N02AA
http://www.UMCG.nl/0203e235b9d7df7a97b1c86fe6c8df86	N02AA01
http://www.UMCG.nl/039c97a1efaba449eff7e31b43ba3597	N02AA01
http://www.UMCG.nl/040ca47b1a629173af5e9c2798c6b0e8	N02AA01
http://www.UMCG.nl/0987f81ace909f6c9ed0c7d6add4efb7	N02AA01
http://www.UMCG.nl/0a0781a75b1f122267d5a708b89323da	N02AA01
http://www.UMCG.nl/0b5de3111c676226dc7d442f51bf79bf	N02AA01
http://www.UMCG.nl/0d527a3c089b8b91812ada3b1b8454b3	N02AA01
http://www.UMCG.nl/0f46d6b0c1f48b9819454432aa6326d5	N02AA01
http://www.UMCG.nl/0f93b65c2623782066f2b3e298c0aec8	N02AA01
http://www.UMCG.nl/1234c008acbb3e0012814de3eb251b8e	N02AA01
http://www.UMCG.nl/1641f3e3d081aacb86e3b11851f476af	N02AA01
http://www.UMCG.nl/16b4c3fb7e787f3d17396eb015c60adc	N02AA01
http://www.UMCG.nl/17e0d0e6e19b4e064ef7f5e42f151ac7	N02AA01
http://www.UMCG.nl/1c9e75c3baa7be844f19a5dde704926f	N02AA01
http://www.UMCG.nl/1f66a686d0d647a778f2104500ea1756	N02AA01
http://www.UMCG.nl/22234e50ef83ab2f32a12dd4859ed572	N02AA01
http://www.UMCG.nl/23e5b465cd6b0ff4a7eafc4b47cb7a3a	N02AA01
http://www.UMCG.nl/24f5cb4c380452865f1b8c72a03a684b	N02AA01
http://www.UMCG.nl/25b8834b35ef6d880e0972a30dfb8afe	N02AA01
http://www.UMCG.nl/274218fb0b7f1cf398d62c3d9cc075de	N02AA01
http://www.UMCG.nl/2a216c42cb36b3defec60ce2cbc108b5	N02AA01
http://www.UMCG.nl/2b4d7de10f5bee90f90a808a901b989e	N02AA01
http://www.UMCG.nl/2ca9c57f17d4634a43598b55aefefe1b	N02AA01
http://www.UMCG.nl/2d5caee1f9d343bfc9979bc7fc9cf635	N02AA01
http://www.UMCG.nl/2d8f8bd61782c655e665ed3bb28daaff	N02AA01
http://www.UMCG.nl/336f338679baad78278dd066a5735c70	N02AA01
http://www.UMCG.nl/33ba0a5c23997b59efe3813d800d8ecc	N02AA01
http://www.UMCG.nl/33d4f33770dcb8bab7792f2590cafaf4	N02AA01
http://www.UMCG.nl/370fc7ebad79285aedad575a4ff30715	N02AA01
